seq,name/first,name/last,age,street,city,state,latitude,longitude,ccnumber
20901,Celia,Kelly,49,Zowtec Avenue,Caduda,MA,-84.95974,123.04814,6.3741E+15
20902,John,Simon,39,Kavdor Way,Rangidoz,CO,34.98241,-11.82262,6.3341E+15
20903,Cameron,Terry,51,Vezeb Plaza,Nejogcoc,ME,-56.53111,-126.86862,3.69792E+13
20904,Rhoda,Fernandez,49,Vasa Avenue,Bokrebim,NJ,64.0579,132.73992,6.2356E+15
20905,Ina,Goodwin,35,Bado Court,Luslohfum,IL,51.61248,163.91393,2.01459E+14
20906,Eula,Flowers,62,Lehbi Ridge,Nucicejik,GA,-39.63544,-135.0388,6.24564E+15
20907,Verna,Soto,55,Titkak Extension,Jazsaif,DE,-25.45335,-37.08577,5.44448E+15
20908,Helena,Mills,28,Bowho Trail,Nupkibi,MN,-55.67671,3.31547,5.15126E+15
20909,Bruce,Porter,32,Okuju Park,Gotepsu,AZ,82.39253,-139.63203,3.61356E+13
20910,Jared,Davidson,37,Rizpit Boulevard,Setuezu,MS,-89.2372,108.84976,3.52848E+15
20911,Kathryn,Curtis,65,Mazas Junction,Mofamu,IA,29.03211,118.72284,4.05612E+15
20912,Vera,Stone,53,Pijfi Pass,Vozelgak,NV,30.72694,-128.65915,3.52839E+15
20913,Lenora,Singleton,28,Jacnit Glen,Zeusidez,TN,-89.96721,8.89507,3.41524E+14
20914,Catherine,Walker,32,Borlem Path,Pubilnu,TN,-60.23896,60.58009,5.42369E+15
20915,Lenora,Osborne,55,Sajjo Junction,Zakrubodi,NY,-71.46703,133.60219,3.52865E+15
20916,Susie,Lawson,59,Gimed Highway,Sodosade,GA,-80.89606,-10.66735,5.45966E+15
20917,Addie,Lawson,46,Makej Point,Ehibeve,WY,-63.78234,131.45721,4.02637E+15
20918,Leroy,McKinney,32,Obotek Pass,Etakiwdan,TX,13.87035,127.74971,5.01835E+15
20919,Angel,Terry,64,Nico Square,Ihapiufe,TN,-19.61215,99.18401,5.01864E+15
20920,Eliza,Simpson,57,Kaka Junction,Hokineg,WV,-43.02659,86.02864,6.30458E+15
20921,Charlotte,Adams,26,Bajti Grove,Vehutet,OH,-89.1773,25.536,3.65607E+13
20922,Tommy,Webb,46,Upwi Loop,Fufrigif,TN,-13.40552,108.29066,3.52877E+15
20923,Bess,Allen,32,Pubu Avenue,Savokatu,NV,-52.51519,-135.85188,6.37721E+15
20924,Scott,Thompson,20,Lizuz Plaza,Haperi,WV,-20.19893,-53.22445,6.33457E+15
20925,Elmer,Chavez,20,Rufmo Court,Musfisib,MD,-17.7538,-10.38451,3.00165E+13
20926,Eula,Shaw,59,Huig Loop,Upazusle,CT,16.96695,85.47081,6.01159E+15
20927,Isabel,Roberts,53,Judam Pike,Kuanapat,NJ,-12.34025,-143.46998,6.37187E+15
20928,Alex,Sullivan,48,Kozah Grove,Savmuda,CT,71.06497,-21.95522,6.37877E+15
20929,Logan,Diaz,22,Soje River,Uvogapuw,CA,-47.79403,-123.39703,4.9034E+15
20930,Margaret,Sparks,63,Rupha Drive,Ecvecu,ID,-19.67,24.80698,3.40111E+14
20931,Thomas,Rhodes,32,Wiab Loop,Adkubva,SD,53.74197,-30.0604,5.49068E+15
20932,May,Morgan,42,Fevibo Pass,Ukjenka,DE,79.99816,-53.44516,6.33412E+15
20933,Cecelia,Ortiz,33,Anpuk Street,Medarbi,HI,12.17221,-130.54722,3.66422E+13
20934,Dennis,Rios,50,Upupe Glen,Awmakra,VA,82.33561,-86.34861,6.30466E+15
20935,Mabel,Cummings,57,Zezzi Point,Duselko,AK,52.20464,-100.08364,3.00596E+13
20936,Eula,Cooper,61,Ekkis Pass,Wutahti,AZ,-88.84807,108.71827,3.63001E+13
20937,Janie,Schneider,24,Osefi Lane,Juffuwo,TX,17.26538,-12.75984,6.33464E+15
20938,Jeremiah,Aguilar,22,Idli Manor,Fufonmek,NJ,-42.45753,-92.27596,2.01426E+14
20939,Aiden,Hayes,22,Hikdis Terrace,Nemgebho,WY,59.29204,-103.19639,6.30439E+15
20940,Pauline,Neal,31,Defdev Park,Zoancak,NC,-7.78302,-41.17316,5.61097E+15
20941,Mabelle,Hansen,27,Zode Road,Karlaga,AZ,-4.5583,-1.57517,6.3041E+15
20942,Lida,Beck,54,Azbav Park,Suhabut,NM,18.36668,-113.7253,4.90371E+15
20943,Patrick,Romero,38,Ogiih View,Kuewli,CO,-75.87948,-126.91761,4.02684E+15
20944,Susan,Crawford,61,Mulav Ridge,Tanwowuj,AK,-62.19586,-10.24873,2.01494E+14
20945,Abbie,Chandler,19,Datgo Square,Livtibuf,ID,32.67682,-36.79433,6.33448E+15
20946,Marion,Bishop,31,Gezifa Circle,Bofuvlu,KS,34.29462,-62.60949,4.48753E+15
20947,Alma,Caldwell,39,Ekife Manor,Hasgogpek,WY,50.34969,8.60034,3.67574E+13
20948,Harold,Luna,54,Mobe Path,Cabuclul,KS,-6.51127,105.90269,5.01856E+15
20949,Dean,Price,41,Azjif Drive,Pahbihnus,SC,48.56438,62.74315,6.27702E+15
20950,Mollie,Campbell,38,Hupzac Key,Pofeut,PA,2.68746,61.86955,5.17066E+15
20951,Elijah,Morris,52,Dela Avenue,Docrazi,RI,63.058,-12.50571,4.90326E+15
20952,Dean,Hanson,43,Togrif Extension,Baldefru,NM,16.19495,-48.99703,6.3341E+15
20953,Alma,Warren,19,Docfu Lane,Aklute,NH,-11.20063,-144.49828,3.52869E+15
20954,Esther,Reed,63,Sicov Loop,Ajpotha,WV,56.50251,-149.67174,5.61039E+15
20955,Maud,Mills,34,Ederan Way,Mibatus,WI,55.52119,-134.34876,3.52832E+15
20956,Ethel,Daniel,49,Hiker Heights,Dupawcop,MN,-11.09621,131.57387,6.37715E+15
20957,Mittie,Hawkins,40,Wuweve Court,Atkohos,LA,10.82396,-84.89776,5.48805E+15
20958,Justin,Harrington,19,Cazgej Boulevard,Nanjobu,UT,-7.56418,-135.71959,6.01122E+15
20959,Lucy,Garrett,55,Kesho Ridge,Saloksek,ID,77.67217,-61.33811,5.43863E+15
20960,Benjamin,Mendoza,65,Forag Circle,Wubuvi,ME,-88.79268,-122.8929,4.0268E+15
20961,Carl,Knight,24,Gofli Turnpike,Ituomwul,FL,-57.69496,-69.67304,6.20186E+15
20962,Terry,Wong,25,Unfes Junction,Macodnu,MD,-19.14424,-16.35775,4.9038E+15
20963,Rosetta,Barnes,23,Difnuh Way,Ozfevlif,NJ,53.22552,44.3834,6.3048E+15
20964,Lilly,Morris,59,Etulom Street,Ceagegi,DE,-16.11614,9.20204,4.02601E+15
20965,Luella,Perry,34,Egdov Loop,Dehubafa,RI,21.65587,-166.66586,4.90389E+15
20966,Rodney,Barrett,50,Awpap Manor,Pemikbup,ID,84.24899,33.67975,5.1698E+15
20967,Cordelia,Crawford,44,Sefa Manor,Penmufira,NJ,-80.09421,-169.96826,5.49395E+15
20968,Warren,Carson,47,Defpoh Square,Kuhdigih,CA,-9.77828,-46.28629,5.17453E+15
20969,Roger,Love,26,Wecah Turnpike,Okgeljop,NE,-42.11305,-133.70568,6.01179E+15
20970,Chris,McGuire,24,Upacul Ridge,Tefsigma,HI,-28.74165,100.59732,5.01857E+15
20971,Polly,Fowler,52,Kaere Heights,Nabokiso,WV,-55.61519,-118.03813,6.01138E+15
20972,Sean,McKenzie,23,Heleh Square,Ahbahiku,CT,48.65591,103.16382,6.33415E+15
20973,Jackson,Craig,29,Ilvu Pike,Jezvopib,NJ,32.43681,-17.05345,6.30427E+15
20974,Lester,Maldonado,53,Fejovu Road,Zapkurim,GA,-34.65819,102.67349,3.64995E+13
20975,Rachel,Goodwin,60,Rawhu Key,Pifoskuz,ME,4.38917,-146.98567,6.37324E+15
20976,Augusta,Dixon,59,Dikus Mill,Tovofsel,PA,14.08829,-12.63423,4.90375E+15
20977,Rosetta,Boone,24,Isfeh Court,Wewuwzep,VA,-30.34999,25.49912,6.01107E+15
20978,Mattie,Cooper,55,Alba River,Gadnecre,ND,-88.59985,124.37252,5.45079E+15
20979,Theodore,Lowe,58,Ovwom Terrace,Aserulrof,MI,-3.20694,22.72132,6.25671E+15
20980,Louisa,Cunningham,31,Remiv Highway,Ceblazlu,WV,20.57336,-34.59675,4.90353E+15
20981,Rosetta,Rivera,58,Wipvik Plaza,Ekpealu,GA,80.99214,-37.33776,6.30402E+15
20982,Elizabeth,Robbins,51,Afgis Junction,Fodedsas,AZ,-1.4162,151.20059,5.6105E+15
20983,Robert,Parker,19,Evze Trail,Fuehosi,KY,-14.8392,-132.12807,4.69192E+15
20984,Randall,Obrien,41,Regab Terrace,Gubgukzo,IA,81.37467,-59.9659,6.27852E+15
20985,Lucille,Sandoval,50,Efehu Grove,Wuuhudog,ME,-83.14752,-54.8299,5.48886E+15
20986,Nannie,Cole,64,Zasjoc Key,Babotu,ND,-61.27563,60.18174,6.28697E+15
20987,Ivan,Kelley,45,Goplej Mill,Lefudeja,AK,-9.30632,89.56352,4.02631E+15
20988,Flora,Richards,28,Unkuz Turnpike,Fegiri,HI,-7.44235,139.08924,5.16624E+15
20989,Jordan,Cooper,47,Kunaj Extension,Lizovzit,CT,-17.69022,-174.10563,3.52889E+15
20990,Lenora,Brock,23,Laho Plaza,Olicoubi,OK,-41.08298,-22.69279,3.44834E+14
20991,Virgie,Warner,18,Foum View,Seweggu,VT,-80.22596,-53.32377,3.52841E+15
20992,Alma,Wolfe,19,Sodoj Heights,Vojupke,KS,83.21603,72.3062,6.33442E+15
20993,Robert,Nelson,47,Ibiwo Road,Cedewji,OR,-5.65561,163.13024,6.33417E+15
20994,Caroline,Baker,64,Maim Grove,Gichuket,MA,-26.26658,167.93875,3.00089E+13
20995,Adrian,Byrd,20,Nujed Glen,Julinaco,CA,-73.44344,-23.56259,6.30429E+15
20996,Myrtie,Peters,39,Edku Road,Ijubese,WV,50.61869,169.26173,5.61012E+15
20997,Allie,Page,45,Dodvus Extension,Nazozvag,MO,-5.73565,33.23284,5.61052E+15
20998,Jerome,Vasquez,28,Fencol Street,Sohudbul,AR,70.48624,-84.1212,6.20331E+15
20999,Rose,Vargas,57,Mildih Point,Menbeso,OH,-44.60737,-152.74536,3.5289E+15
21000,Dale,Salazar,56,Nopge Trail,Siohuhe,NY,-79.20542,-20.74573,3.00998E+13
21001,Ella,Flores,61,Oworej Way,Cujofuwiz,UT,26.20605,-143.9036,6.30473E+15
21002,Mable,Romero,62,Cukiz Drive,Hefnarlug,DE,-9.01169,113.84075,6.30429E+15
21003,Larry,White,58,Azsu Parkway,Kouvelev,KY,-67.59328,141.95197,3.00965E+13
21004,Douglas,Young,23,Madapa Way,Couhuce,ME,5.59614,-152.79431,5.19967E+15
21005,Dean,Lawson,31,Fulu Circle,Erazenav,WV,-34.79829,-51.08667,6.28681E+15
21006,Marie,Carlson,42,Gesom River,Ziidewe,WA,-55.36529,160.38046,3.00184E+13
21007,Mark,Fox,41,Lues Square,Uguconmu,OR,16.20797,-118.7085,3.00676E+13
21008,Della,Horton,58,Obsig Ridge,Egiakijeb,TN,-22.79464,-110.91457,3.00146E+13
21009,Lillie,Byrd,46,Gega Street,Aniipcit,OR,-10.55863,168.52802,5.01844E+15
21010,Mae,Howell,36,Dahmij Pass,Fobogpo,MO,50.47298,91.514,6.30434E+15
21011,Eleanor,Reid,42,Hiki Avenue,Ezouravev,IA,42.43918,-117.01065,5.46315E+15
21012,Verna,Arnold,25,Wukba Way,Gicrurgug,TX,-21.84382,149.40172,3.68679E+13
21013,Violet,Coleman,20,Zakuh Way,Kepogar,NM,10.99513,-96.909,6.37547E+15
21014,Gregory,Webster,27,Nuwlab Street,Nepohbip,MA,19.84354,7.13891,3.52895E+15
21015,Josephine,Schmidt,51,Kehki Loop,Duzaweri,LA,60.35706,121.45121,6.37237E+15
21016,Clifford,Roy,27,Cihhud Junction,Upzojas,LA,49.52293,11.63242,3.00788E+13
21017,Richard,Diaz,57,Hemi Grove,Gapofmar,NM,43.6043,0.37068,2.01468E+14
21018,Seth,Harrington,42,Idka Manor,Lijazko,HI,10.59159,18.05018,5.61019E+15
21019,Betty,Shelton,36,Jemub Park,Diniro,MO,-31.92664,-77.97947,3.5285E+15
21020,Frederick,Walton,42,Zufo Plaza,Hiwilbib,CO,-53.7046,-125.46448,5.61081E+15
21021,Cole,Morales,58,Pujwif Boulevard,Ibenium,WV,-58.7884,-169.07738,4.90399E+15
21022,Hannah,Collins,26,Oduran Point,Wupramve,OK,75.95275,52.45287,6.01102E+15
21023,Julia,Gill,28,Reba Park,Vufunge,AZ,84.53248,59.65162,6.3702E+15
21024,Effie,Young,28,Moljib Street,Ujzahuk,IA,-21.28913,123.57231,6.30484E+15
21025,Lola,Bowman,32,Woiz Heights,Kabwobo,AZ,36.47904,-66.6493,6.30484E+15
21026,Jon,Washington,40,Wuznuk Pass,Figtikpam,VA,-8.27067,-179.46265,6.01157E+15
21027,Rodney,Lambert,33,Degofo Plaza,Hadtikejo,ID,41.53036,54.80995,3.4042E+14
21028,Dominic,Hall,59,Juono Key,Pujonup,ID,-22.76556,-145.49856,6.21137E+15
21029,Jeremy,Watts,36,Simra Place,Cojoke,AK,82.29672,-20.05119,4.60709E+15
21030,Brian,Warner,19,Hazcaz View,Womepmuh,MD,68.38353,0.38975,6.33472E+15
21031,Winnie,Owens,27,Bohgop Glen,Ozsoal,RI,-21.71647,-137.02041,3.66996E+13
21032,Jim,Allison,19,Ratpaw Extension,Wijera,NM,64.89378,170.43781,4.0641E+15
21033,Henrietta,Mack,64,Zurus View,Ejuhanu,DC,16.57016,77.81901,6.33414E+15
21034,Alberta,Casey,54,Aponov Circle,Ihwadlin,OK,82.85515,113.49604,5.01863E+15
21035,Trevor,Munoz,50,Nudin Point,Roenimit,SD,29.88553,89.25284,5.47794E+15
21036,Iva,Bowers,57,Feteb Junction,Povwagcaf,NV,-47.43955,12.99825,4.90386E+15
21037,Lula,Banks,46,Loghe Road,Tojavfe,GA,-4.66175,-94.53899,4.99814E+15
21038,Nancy,Reid,44,Teken Glen,Menadmas,HI,35.06913,59.72854,6.30472E+15
21039,Marion,Allen,35,Hesgog Path,Olweiga,NJ,75.07375,6.00822,5.19491E+15
21040,Vera,Morales,39,Vaad Grove,Nitrasezo,MT,27.64629,-103.40652,3.00243E+13
21041,Wayne,Hanson,31,Menmu Trail,Gaconu,OH,87.4137,40.69287,6.01136E+15
21042,Eliza,Christensen,24,Dimdo View,Bankepoko,WY,53.32971,-139.58737,6.33463E+15
21043,Eddie,Barber,56,Niftuj Pass,Fevato,AK,-43.99979,-115.13982,4.02644E+15
21044,Julia,Rice,59,Tuwed Grove,Jasoggov,NH,-59.89757,-179.03126,5.61044E+15
21045,Christine,Greer,28,Zaku Glen,Dudfuka,NY,11.1279,-178.5671,3.69234E+13
21046,Lucinda,Willis,18,Koot Path,Faloaze,AZ,-63.60407,161.25426,5.47317E+15
21047,Hulda,Guerrero,48,Acanan Ridge,Majomov,OR,57.55967,167.06228,3.66024E+13
21048,Dylan,Hammond,34,Viza Key,Temilbav,NJ,-51.90168,145.10263,4.90373E+15
21049,Helena,Lewis,23,Rotve Boulevard,Fekiraibo,WV,-6.79232,-124.01148,6.37708E+15
21050,Jesse,Hill,31,Dego Terrace,Jomhenra,NC,-84.03347,148.43087,3.47604E+14
21051,Eliza,Jensen,65,Iduoco Court,Zemjiazu,IA,-75.37189,-171.18036,3.00776E+13
21052,Carrie,Owens,31,Tujpaj Center,Decabuos,OR,30.31982,-136.66088,5.13628E+15
21053,Rachel,Benson,24,Heju Drive,Kavaka,NE,73.11155,-159.39074,5.61046E+15
21054,Jim,Gilbert,21,Dopa Plaza,Tavoweh,WV,-50.14179,-178.06942,3.40788E+14
21055,Flora,Collier,58,Fogbi Grove,Wovsucmic,IN,-17.40568,78.67945,2.01464E+14
21056,Julia,Gray,49,Otbo Drive,Ubvoifi,RI,-55.30517,-136.71585,6.37566E+15
21057,Gerald,Mack,57,Dujod Manor,Piepiaj,RI,26.243,12.19398,6.21953E+15
21058,Christine,Harvey,56,Nefpa Turnpike,Himzikaw,RI,84.63647,-167.09367,3.52896E+15
21059,Irene,Wilkins,54,Zadu Boulevard,Mohbigac,NM,1.26244,62.50545,6.29864E+15
21060,Isabel,Pena,55,Vavwoz Junction,Zotdidgow,MN,36.72943,-131.07776,6.33411E+15
21061,Grace,Moreno,38,Unoko Heights,Ovavuf,DE,11.1595,-129.03526,4.90398E+15
21062,Rodney,Wagner,50,Taadi Plaza,Fawkuvgad,CT,-88.29643,47.91251,3.4349E+14
21063,Jose,Clarke,25,Vusi Park,Sahbiftiv,AK,48.39594,-8.99626,4.16533E+15
21064,Cory,Dunn,54,Gaotu Center,Camicuw,MO,-11.66197,26.86257,4.0267E+15
21065,Jesus,Porter,21,Luog Court,Daclalho,VA,69.72242,-135.64689,5.4168E+15
21066,Beatrice,Matthews,56,Jasod View,Atmowus,FL,-15.66984,-51.941,5.61026E+15
21067,Katharine,Barber,56,Apip Pike,Hucirko,CO,-42.05287,79.30471,6.26607E+15
21068,Fanny,Wilkins,54,Cabno Park,Kalribme,IA,-29.68245,85.52928,5.19112E+15
21069,Madge,Freeman,56,Ecmu Street,Afugouh,UT,-81.70348,3.3034,4.02621E+15
21070,Francis,Patton,48,Dadsa Glen,Zolaine,NC,-81.10487,111.85418,6.30471E+15
21071,Isabelle,Meyer,41,Ruzri Extension,Waneewi,AR,76.05807,-128.38566,4.8274E+15
21072,Nellie,Curry,34,Bamki Heights,Hagifofe,UT,20.55528,129.01907,5.15745E+15
21073,Nina,McGee,29,Rowe Heights,Okadowwe,OH,-24.29466,-159.90966,6.37935E+15
21074,Bernice,Joseph,46,Soggi Circle,Avuknis,MT,18.98551,114.58151,3.69973E+13
21075,Jean,Harrington,58,Obafah Boulevard,Pijucpi,LA,38.79174,-100.37227,6.33461E+15
21076,Grace,Lambert,51,Tevgav Trail,Gideebi,TN,-47.07162,166.48802,3.65559E+13
21077,Gary,Cross,25,Dovuh Grove,Fakkuna,NH,-70.28488,-23.5999,5.01833E+15
21078,Jerry,Cummings,30,Cainu Ridge,Avezozfu,CO,59.41941,112.50042,3.00058E+13
21079,Bill,Daniel,20,Suda View,Zepaha,OK,12.98876,128.82913,5.01872E+15
21080,Anne,Hogan,23,Talel Trail,Keletge,VT,77.57636,62.60569,5.61081E+15
21081,Mamie,Ford,35,Iwiv Highway,Jirikta,OR,0.67634,-138.65307,5.01838E+15
21082,Elnora,Ball,64,Ezke Street,Huhapse,MD,37.70936,54.1581,6.2913E+15
21083,Marvin,Powers,64,Bouve Junction,Hirfofpu,ID,-60.4122,-177.06809,6.33434E+15
21084,Nathan,Jacobs,23,Ihohe Court,Akfupja,MA,42.86797,25.33314,2.01453E+14
21085,Albert,Lewis,21,Nusfem Park,Ilukare,ME,-87.03559,-124.23537,3.52837E+15
21086,Estelle,Flores,59,Pehu Road,Zofkadoz,CT,24.68446,176.5748,3.52818E+15
21087,Jesse,Gutierrez,34,Pujmis Trail,Zavupwob,CT,45.78917,-64.76651,3.00507E+13
21088,Emilie,Ferguson,28,Podo Mill,Vigide,HI,-89.55268,-22.48532,5.16085E+15
21089,Hunter,Walters,55,Gifpan Park,Cawonvod,WV,-9.94465,-119.5365,4.90344E+15
21090,Shane,Powers,47,Reaj Road,Fokruafa,HI,-41.80404,-161.16929,5.13787E+15
21091,Dustin,Walker,53,Vica Key,Nodezawa,VT,49.23592,140.49916,2.01451E+14
21092,Leah,Adkins,42,Fomi Parkway,Mangucgi,AZ,-47.0624,92.11763,6.30492E+15
21093,Ethel,Russell,49,Nipi Path,Borcubzi,GA,40.31936,102.89396,5.01854E+15
21094,Roy,Schultz,51,Icola Ridge,Guroneri,GA,-47.92328,-3.905,6.01163E+15
21095,Frederick,Reeves,54,Juef Way,Votadep,MD,-21.80369,-137.24485,6.33409E+15
21096,Troy,Sparks,54,Hicot Center,Putcejez,HI,-9.89813,51.70349,6.33457E+15
21097,Nellie,Sanders,38,Taskos View,Nimvobje,MT,-9.5134,30.08926,5.48138E+15
21098,Gabriel,Norris,19,Puweg Street,Upwisdaj,OH,7.35343,141.45525,3.40201E+14
21099,Mabel,Floyd,47,Cinis Glen,Izajfuj,DE,-59.68874,146.62609,6.33444E+15
21100,Herbert,McGee,61,Perej Avenue,Cijuhpaw,MO,14.96299,32.90881,5.01803E+15
21101,Gussie,Sparks,47,Luren Street,Vocvumfap,ME,53.05306,-102.49925,6.30497E+15
21102,Ian,Harrison,48,Olro Parkway,Viclaviri,IL,-86.32508,71.84101,5.61008E+15
21103,Lelia,McCormick,60,Najgoj Extension,Zusocoabo,AK,70.13965,-8.27195,3.52813E+15
21104,Alexander,Perez,49,Paulu Trail,Selpifte,UT,33.68381,-23.74383,3.6199E+13
21105,Logan,Collier,47,Vive Lane,Odwiwub,TX,45.02751,-166.90031,6.33473E+15
21106,Glen,Torres,37,Holap Heights,Bicivab,TN,48.11688,-41.48076,5.01833E+15
21107,Herbert,Swanson,19,Haebu Glen,Uvosanwo,NH,16.0784,-85.56371,6.29569E+15
21108,Lola,Walton,45,Nete Circle,Fehelpa,MO,-62.85944,112.89753,6.37284E+15
21109,Cecelia,Newton,24,Geowu Avenue,Ehvuftem,AK,30.97308,-8.73284,5.61001E+15
21110,Darrell,Stephens,30,Azora View,Lucuwe,WI,-52.62141,-120.02619,4.02644E+15
21111,Angel,Guerrero,26,Uwaw Park,Enocuto,OK,73.29937,-13.76515,4.67733E+15
21112,Betty,Austin,47,Igil Center,Kumcogdew,NJ,-76.57103,-125.20932,6.33478E+15
21113,Polly,Barber,46,Gupdep Extension,Uhboki,CT,25.89112,69.13004,2.01412E+14
21114,Stanley,Atkins,50,Lore Trail,Rovomabi,MD,19.00242,38.6547,3.476E+14
21115,Lillian,Moody,34,Gorez Key,Fuvigmos,ME,-32.75254,74.09944,3.48432E+14
21116,Alejandro,Little,64,Ariiv Glen,Dacugfo,OH,77.8332,170.57844,6.25271E+15
21117,Ellen,Becker,33,Celego Circle,Puwmikuj,MO,10.35049,39.87154,5.47301E+15
21118,Effie,Flowers,31,Tofpum Pass,Udeharo,DC,-53.75663,8.12355,6.37333E+15
21119,Cornelia,Drake,24,Ovdew Manor,Kadinnub,AZ,27.60019,149.0145,5.18152E+15
21120,Calvin,Gardner,46,Sawtad Square,Kijace,NC,-83.90812,-30.63806,6.30426E+15
21121,Jack,Carlson,60,Vahuki Glen,Maimiuti,OR,42.32388,33.79329,5.61081E+15
21122,Jack,Lopez,53,Tizur Glen,Fatzabe,NV,53.9627,114.02524,4.27344E+15
21123,Leah,Medina,20,Apzuz Road,Vesezhe,WY,-77.81772,101.46582,5.01818E+15
21124,Walter,Marsh,38,Zubi Pike,Igbime,WI,-83.35214,143.46702,6.37748E+15
21125,Craig,Sanchez,54,Efsa Boulevard,Vuifdef,SD,86.20084,168.23427,3.42721E+14
21126,Scott,Fleming,52,Nuof Loop,Sewilmuk,NE,35.79261,64.46047,5.61004E+15
21127,Henry,Kelly,23,Zivpav Road,Depwirif,PA,15.61301,-158.35933,6.30411E+15
21128,Cordelia,Goodman,50,Telike Ridge,Kirusi,WY,-38.14224,-160.9099,3.61231E+13
21129,Francisco,Walker,62,Olihak Grove,Hadcehju,DE,-12.47666,34.84356,5.18301E+15
21130,Lina,Hale,54,Cottok Path,Jozusdim,CT,-51.48736,-42.46033,6.33447E+15
21131,Ralph,Green,29,Doka Circle,Uclakloh,IN,6.60057,163.77335,5.14852E+15
21132,Jessie,Peters,49,Ufagu Court,Ledesjiw,RI,31.31657,-10.23355,6.33468E+15
21133,Etta,Luna,54,Bimgun Court,Omozosa,NY,-6.44476,-169.97346,3.44391E+14
21134,Martha,Adkins,44,Pidib Avenue,Muleflul,CT,-20.19971,-94.85343,3.0024E+13
21135,Bertie,Hayes,28,Ancit Court,Olfuzu,HI,-83.10487,141.26908,5.46201E+15
21136,Peter,Schneider,46,Lobvas Drive,Ceceke,CA,54.89653,157.71274,4.90368E+15
21137,Dora,Willis,18,Notki Ridge,Evajiaf,AR,15.85111,155.2503,6.33441E+15
21138,Landon,Powell,25,Cikfan Loop,Nuokvi,OR,64.29062,-141.73243,3.00924E+13
21139,Nancy,Newton,61,Kaumi Lane,Puvhavdal,NC,-25.85569,-89.82695,3.62443E+13
21140,Ann,Walsh,28,Jilca River,Ifutalok,MI,57.39062,73.4756,3.52819E+15
21141,Nell,Manning,43,Lilfi Heights,Geatufe,OK,-55.66862,59.34186,6.0116E+15
21142,Joshua,Thomas,50,Dozjog Terrace,Tefile,ND,-13.03123,-14.09469,4.08105E+15
21143,Verna,Leonard,45,Ahlo Highway,Azkoko,ME,-9.12899,-122.78022,4.90329E+15
21144,Elizabeth,Keller,61,Tadta River,Irfebge,MA,37.48741,88.359,3.00195E+13
21145,Gordon,Lopez,37,Hatta Road,Uzurustu,MA,49.99889,111.63389,3.47169E+14
21146,Florence,Bowen,58,Beztuj Glen,Jefgewwus,CT,85.50037,-41.47094,4.80352E+15
21147,Glen,Quinn,37,Muffa Extension,Ovejevcam,KS,-35.49195,43.78589,2.0149E+14
21148,Mildred,Montgomery,61,Olewek Heights,Vehmumgen,AK,64.2203,-145.17209,3.63364E+13
21149,Josie,Sims,54,Meguk Plaza,Cebugige,MI,-8.6466,39.7926,6.24743E+15
21150,Johanna,Colon,29,Totap Glen,Fihihemuw,VT,-9.90463,-77.03873,5.61034E+15
21151,James,Hunt,65,Betne Grove,Hudegkim,MN,-2.26171,-126.41074,4.90388E+15
21152,Sarah,Morton,48,Wocvik Grove,Hivimavu,KS,-76.13956,-93.3107,6.33414E+15
21153,Bryan,Yates,43,Pewi Junction,Vibogjub,AZ,0.2861,-166.30889,6.30472E+15
21154,Luella,Robertson,64,Ukaga Terrace,Botvavgi,NE,-26.53486,-80.35755,5.1525E+15
21155,Olive,Sullivan,38,Casub Plaza,Vavigo,NY,47.4248,-11.91178,6.20342E+15
21156,Julia,Abbott,20,Lihos Key,Lacini,ID,-11.5838,12.99593,4.90361E+15
21157,Alejandro,Jones,43,Gosegu Park,Uhnivke,NJ,6.23312,-31.43455,4.02659E+15
21158,Marie,May,65,Bosek Lane,Gopduzvi,MN,70.6519,172.11027,5.01889E+15
21159,Florence,Vargas,34,Dusmi Manor,Mopzuike,TN,-70.78361,-121.25177,5.19708E+15
21160,Jesse,Cummings,48,Take Terrace,Ciguvo,MO,-71.11906,-160.56525,2.01402E+14
21161,Paul,Singleton,32,Leho Extension,Womuzjas,SC,56.0858,-121.03656,6.30423E+15
21162,Jerry,Park,29,Neate Extension,Akonivi,NE,26.46754,63.15184,4.78442E+15
21163,Caleb,Barrett,61,Nojeg Mill,Leztessov,WA,-8.86901,-148.15889,6.22631E+15
21164,Wayne,Stanley,31,Kogsa Pike,Totarki,KS,60.52072,137.56998,4.02656E+15
21165,Darrell,Matthews,54,Vusum Road,Videresap,WY,61.87064,-35.01446,5.61074E+15
21166,Mattie,Carlson,45,Takvej Avenue,Venhipup,OK,80.06021,33.15693,6.30481E+15
21167,Lucinda,Stephens,19,Kacwi Parkway,Kiggiefo,NH,-51.61543,10.60469,6.24087E+15
21168,Abbie,Pratt,24,Risa Terrace,Fafcoros,IN,-87.10925,139.22923,2.01408E+14
21169,Paul,Willis,58,Jevot Path,Afefurge,ME,-31.43456,179.02758,3.66188E+13
21170,Tommy,Miles,18,Virvus Manor,Pojacnir,VA,-19.9446,-77.27247,3.61491E+13
21171,Jeremiah,Hines,27,Jivi Ridge,Paczuwfuc,MA,55.2022,-116.34875,3.5287E+15
21172,Maude,Stevens,29,Jaged Park,Zofbulga,OR,4.68318,121.36276,3.48822E+14
21173,Rachel,Buchanan,44,Icuok Trail,Faseazi,MO,13.03662,-75.43691,5.17718E+15
